date,year,month,quarter,day_of_year,day_of_week,is_weekend,clean_fuel_access,country,country_code,series_name,series_code
2019-10-29,2019,10,4,302,1,0,4.033,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-10-30,2019,10,4,303,2,0,4.034,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-10-31,2019,10,4,304,3,0,4.029,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-01,2019,11,4,305,4,0,4.022,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-02,2019,11,4,306,5,1,4.026,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-03,2019,11,4,307,6,1,4.028,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-04,2019,11,4,308,0,0,4.027,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-05,2019,11,4,309,1,0,4.029,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-06,2019,11,4,310,2,0,4.028,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-07,2019,11,4,311,3,0,4.031,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-08,2019,11,4,312,4,0,4.035,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-09,2019,11,4,313,5,1,4.024,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-10,2019,11,4,314,6,1,4.024,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-11,2019,11,4,315,0,0,4.018,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-12,2019,11,4,316,1,0,4.015,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-13,2019,11,4,317,2,0,4.01,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-14,2019,11,4,318,3,0,4.003,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-15,2019,11,4,319,4,0,3.999,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-16,2019,11,4,320,5,1,4.007,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-17,2019,11,4,321,6,1,4.001,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-18,2019,11,4,322,0,0,4.003,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-19,2019,11,4,323,1,0,4.003,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-20,2019,11,4,324,2,0,4.006,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-21,2019,11,4,325,3,0,4.004,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-22,2019,11,4,326,4,0,4.0,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-23,2019,11,4,327,5,1,4.003,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-24,2019,11,4,328,6,1,4.003,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-25,2019,11,4,329,0,0,3.999,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-26,2019,11,4,330,1,0,3.999,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-27,2019,11,4,331,2,0,4.0,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-28,2019,11,4,332,3,0,3.999,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-29,2019,11,4,333,4,0,4.001,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-11-30,2019,11,4,334,5,1,3.999,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-01,2019,12,4,335,6,1,4.003,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-02,2019,12,4,336,0,0,4.008,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-03,2019,12,4,337,1,0,4.006,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-04,2019,12,4,338,2,0,4.004,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-05,2019,12,4,339,3,0,4.002,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-06,2019,12,4,340,4,0,4.003,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-07,2019,12,4,341,5,1,4.001,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-08,2019,12,4,342,6,1,3.999,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-09,2019,12,4,343,0,0,3.996,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-10,2019,12,4,344,1,0,3.994,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-11,2019,12,4,345,2,0,3.991,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-12,2019,12,4,346,3,0,4.0,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-13,2019,12,4,347,4,0,4.002,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-14,2019,12,4,348,5,1,3.997,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-15,2019,12,4,349,6,1,3.996,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-16,2019,12,4,350,0,0,4.001,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-17,2019,12,4,351,1,0,4.004,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-18,2019,12,4,352,2,0,4.006,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-19,2019,12,4,353,3,0,4.005,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-20,2019,12,4,354,4,0,4.0,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-21,2019,12,4,355,5,1,4.01,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-22,2019,12,4,356,6,1,4.011,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-23,2019,12,4,357,0,0,3.999,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-24,2019,12,4,358,1,0,4.002,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-25,2019,12,4,359,2,0,4.004,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-26,2019,12,4,360,3,0,4.002,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-27,2019,12,4,361,4,0,4.007,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-28,2019,12,4,362,5,1,4.002,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-29,2019,12,4,363,6,1,4.062,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-30,2019,12,4,364,0,0,4.121,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2019-12-31,2019,12,4,365,1,0,4.178,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-01,2020,1,1,1,2,0,4.241,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-02,2020,1,1,2,3,0,4.298,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-03,2020,1,1,3,4,0,4.354,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-04,2020,1,1,4,5,1,4.409,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-05,2020,1,1,5,6,1,4.405,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-06,2020,1,1,6,0,0,4.416,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-07,2020,1,1,7,1,0,4.409,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-08,2020,1,1,8,2,0,4.397,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-09,2020,1,1,9,3,0,4.398,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-10,2020,1,1,10,4,0,4.398,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-11,2020,1,1,11,5,1,4.402,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-12,2020,1,1,12,6,1,4.402,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-13,2020,1,1,13,0,0,4.392,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-14,2020,1,1,14,1,0,4.397,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-15,2020,1,1,15,2,0,4.4,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-16,2020,1,1,16,3,0,4.401,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-17,2020,1,1,17,4,0,4.398,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-18,2020,1,1,18,5,1,4.404,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-19,2020,1,1,19,6,1,4.406,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-20,2020,1,1,20,0,0,4.408,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-21,2020,1,1,21,1,0,4.411,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-22,2020,1,1,22,2,0,4.415,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-23,2020,1,1,23,3,0,4.412,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-24,2020,1,1,24,4,0,4.41,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-25,2020,1,1,25,5,1,4.409,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-26,2020,1,1,26,6,1,4.408,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-27,2020,1,1,27,0,0,4.412,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-28,2020,1,1,28,1,0,4.409,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-29,2020,1,1,29,2,0,4.416,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-30,2020,1,1,30,3,0,4.422,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-01-31,2020,1,1,31,4,0,4.429,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-01,2020,2,1,32,5,1,4.425,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-02,2020,2,1,33,6,1,4.428,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-03,2020,2,1,34,0,0,4.428,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-04,2020,2,1,35,1,0,4.43,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-05,2020,2,1,36,2,0,4.424,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-06,2020,2,1,37,3,0,4.424,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-07,2020,2,1,38,4,0,4.422,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-08,2020,2,1,39,5,1,4.429,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-09,2020,2,1,40,6,1,4.432,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-10,2020,2,1,41,0,0,4.436,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-11,2020,2,1,42,1,0,4.437,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-12,2020,2,1,43,2,0,4.446,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-13,2020,2,1,44,3,0,4.44,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-14,2020,2,1,45,4,0,4.445,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-15,2020,2,1,46,5,1,4.44,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-16,2020,2,1,47,6,1,4.44,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-17,2020,2,1,48,0,0,4.436,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-18,2020,2,1,49,1,0,4.442,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-19,2020,2,1,50,2,0,4.438,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-20,2020,2,1,51,3,0,4.446,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-21,2020,2,1,52,4,0,4.446,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-22,2020,2,1,53,5,1,4.45,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-23,2020,2,1,54,6,1,4.448,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-24,2020,2,1,55,0,0,4.452,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-25,2020,2,1,56,1,0,4.445,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-26,2020,2,1,57,2,0,4.45,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-27,2020,2,1,58,3,0,4.449,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-28,2020,2,1,59,4,0,4.45,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-02-29,2020,2,1,60,5,1,4.455,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-03-01,2020,3,1,61,6,1,4.461,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-03-02,2020,3,1,62,0,0,4.466,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-03-03,2020,3,1,63,1,0,4.466,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-03-04,2020,3,1,64,2,0,4.464,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-03-05,2020,3,1,65,3,0,4.46,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-03-06,2020,3,1,66,4,0,4.458,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2020-03-07,2020,3,1,67,5,1,4.458,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
