date,year,month,day,day_of_year,item,item_code,value,unit,area,area_code,element,element_code,domain,domain_code,flag,flag_description
2017-07-11,2017,7,11,192,"Wood fuel, non-coniferous",1628,27071.08,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-12,2017,7,12,193,"Wood fuel, non-coniferous",1628,20830.39,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-13,2017,7,13,194,"Wood fuel, non-coniferous",1628,19097.04,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-14,2017,7,14,195,"Wood fuel, non-coniferous",1628,19310.56,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-15,2017,7,15,196,"Wood fuel, non-coniferous",1628,20171.16,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-16,2017,7,16,197,"Wood fuel, non-coniferous",1628,24332.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-17,2017,7,17,198,"Wood fuel, non-coniferous",1628,18442.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-18,2017,7,18,199,"Wood fuel, non-coniferous",1628,22354.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-19,2017,7,19,200,"Wood fuel, non-coniferous",1628,18037.0,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-20,2017,7,20,201,"Wood fuel, non-coniferous",1628,21656.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-21,2017,7,21,202,"Wood fuel, non-coniferous",1628,19897.52,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-22,2017,7,22,203,"Wood fuel, non-coniferous",1628,24537.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-23,2017,7,23,204,"Wood fuel, non-coniferous",1628,26569.35,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-24,2017,7,24,205,"Wood fuel, non-coniferous",1628,15428.01,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-25,2017,7,25,206,"Wood fuel, non-coniferous",1628,21631.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-26,2017,7,26,207,"Wood fuel, non-coniferous",1628,21955.21,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-27,2017,7,27,208,"Wood fuel, non-coniferous",1628,26678.68,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-28,2017,7,28,209,"Wood fuel, non-coniferous",1628,24448.91,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-29,2017,7,29,210,"Wood fuel, non-coniferous",1628,24323.83,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-30,2017,7,30,211,"Wood fuel, non-coniferous",1628,30971.77,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-07-31,2017,7,31,212,"Wood fuel, non-coniferous",1628,20956.7,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-01,2017,8,1,213,"Wood fuel, non-coniferous",1628,27315.23,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-02,2017,8,2,214,"Wood fuel, non-coniferous",1628,28628.13,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-03,2017,8,3,215,"Wood fuel, non-coniferous",1628,25853.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-04,2017,8,4,216,"Wood fuel, non-coniferous",1628,28062.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-05,2017,8,5,217,"Wood fuel, non-coniferous",1628,24266.39,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-06,2017,8,6,218,"Wood fuel, non-coniferous",1628,25068.58,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-07,2017,8,7,219,"Wood fuel, non-coniferous",1628,21968.74,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-08,2017,8,8,220,"Wood fuel, non-coniferous",1628,19379.08,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-09,2017,8,9,221,"Wood fuel, non-coniferous",1628,18270.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-10,2017,8,10,222,"Wood fuel, non-coniferous",1628,19379.23,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-11,2017,8,11,223,"Wood fuel, non-coniferous",1628,22406.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-12,2017,8,12,224,"Wood fuel, non-coniferous",1628,28395.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-13,2017,8,13,225,"Wood fuel, non-coniferous",1628,23189.12,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-14,2017,8,14,226,"Wood fuel, non-coniferous",1628,21102.19,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-15,2017,8,15,227,"Wood fuel, non-coniferous",1628,31379.05,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-16,2017,8,16,228,"Wood fuel, non-coniferous",1628,28712.21,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-17,2017,8,17,229,"Wood fuel, non-coniferous",1628,30114.55,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-18,2017,8,18,230,"Wood fuel, non-coniferous",1628,25132.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-19,2017,8,19,231,"Wood fuel, non-coniferous",1628,20624.11,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-20,2017,8,20,232,"Wood fuel, non-coniferous",1628,27250.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-21,2017,8,21,233,"Wood fuel, non-coniferous",1628,20219.91,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-22,2017,8,22,234,"Wood fuel, non-coniferous",1628,23661.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-23,2017,8,23,235,"Wood fuel, non-coniferous",1628,20032.62,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-24,2017,8,24,236,"Wood fuel, non-coniferous",1628,30886.18,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-25,2017,8,25,237,"Wood fuel, non-coniferous",1628,24375.5,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-26,2017,8,26,238,"Wood fuel, non-coniferous",1628,20617.42,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-27,2017,8,27,239,"Wood fuel, non-coniferous",1628,25546.55,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-28,2017,8,28,240,"Wood fuel, non-coniferous",1628,25309.84,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-29,2017,8,29,241,"Wood fuel, non-coniferous",1628,25033.94,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-30,2017,8,30,242,"Wood fuel, non-coniferous",1628,28305.68,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-08-31,2017,8,31,243,"Wood fuel, non-coniferous",1628,29463.39,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-01,2017,9,1,244,"Wood fuel, non-coniferous",1628,23681.15,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-02,2017,9,2,245,"Wood fuel, non-coniferous",1628,17659.32,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-03,2017,9,3,246,"Wood fuel, non-coniferous",1628,28939.32,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-04,2017,9,4,247,"Wood fuel, non-coniferous",1628,19086.8,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-05,2017,9,5,248,"Wood fuel, non-coniferous",1628,26010.32,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-06,2017,9,6,249,"Wood fuel, non-coniferous",1628,26675.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-07,2017,9,7,250,"Wood fuel, non-coniferous",1628,24961.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-08,2017,9,8,251,"Wood fuel, non-coniferous",1628,22952.93,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-09,2017,9,9,252,"Wood fuel, non-coniferous",1628,19997.03,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-10,2017,9,10,253,"Wood fuel, non-coniferous",1628,27265.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-11,2017,9,11,254,"Wood fuel, non-coniferous",1628,18408.84,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-12,2017,9,12,255,"Wood fuel, non-coniferous",1628,29584.3,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-13,2017,9,13,256,"Wood fuel, non-coniferous",1628,27099.33,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-14,2017,9,14,257,"Wood fuel, non-coniferous",1628,30983.63,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-15,2017,9,15,258,"Wood fuel, non-coniferous",1628,23486.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-16,2017,9,16,259,"Wood fuel, non-coniferous",1628,27248.66,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-17,2017,9,17,260,"Wood fuel, non-coniferous",1628,29971.29,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-18,2017,9,18,261,"Wood fuel, non-coniferous",1628,26839.1,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-19,2017,9,19,262,"Wood fuel, non-coniferous",1628,20516.41,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-20,2017,9,20,263,"Wood fuel, non-coniferous",1628,18576.46,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-21,2017,9,21,264,"Wood fuel, non-coniferous",1628,18477.34,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-22,2017,9,22,265,"Wood fuel, non-coniferous",1628,23268.2,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-23,2017,9,23,266,"Wood fuel, non-coniferous",1628,23256.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-24,2017,9,24,267,"Wood fuel, non-coniferous",1628,17749.24,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-25,2017,9,25,268,"Wood fuel, non-coniferous",1628,26380.32,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-26,2017,9,26,269,"Wood fuel, non-coniferous",1628,24510.53,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-27,2017,9,27,270,"Wood fuel, non-coniferous",1628,24516.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-28,2017,9,28,271,"Wood fuel, non-coniferous",1628,24968.15,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-29,2017,9,29,272,"Wood fuel, non-coniferous",1628,20726.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-09-30,2017,9,30,273,"Wood fuel, non-coniferous",1628,22660.02,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-01,2017,10,1,274,"Wood fuel, non-coniferous",1628,22401.54,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-02,2017,10,2,275,"Wood fuel, non-coniferous",1628,27520.54,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-03,2017,10,3,276,"Wood fuel, non-coniferous",1628,20122.41,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-04,2017,10,4,277,"Wood fuel, non-coniferous",1628,20514.75,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-05,2017,10,5,278,"Wood fuel, non-coniferous",1628,22157.03,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-06,2017,10,6,279,"Wood fuel, non-coniferous",1628,32063.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-07,2017,10,7,280,"Wood fuel, non-coniferous",1628,20515.47,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-08,2017,10,8,281,"Wood fuel, non-coniferous",1628,21606.83,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-09,2017,10,9,282,"Wood fuel, non-coniferous",1628,23164.39,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-10,2017,10,10,283,"Wood fuel, non-coniferous",1628,22443.11,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-11,2017,10,11,284,"Wood fuel, non-coniferous",1628,20607.91,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-12,2017,10,12,285,"Wood fuel, non-coniferous",1628,30298.37,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-13,2017,10,13,286,"Wood fuel, non-coniferous",1628,28927.17,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-14,2017,10,14,287,"Wood fuel, non-coniferous",1628,19471.85,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-15,2017,10,15,288,"Wood fuel, non-coniferous",1628,22899.21,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-16,2017,10,16,289,"Wood fuel, non-coniferous",1628,22918.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-17,2017,10,17,290,"Wood fuel, non-coniferous",1628,19152.12,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-18,2017,10,18,291,"Wood fuel, non-coniferous",1628,21317.04,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-19,2017,10,19,292,"Wood fuel, non-coniferous",1628,28534.73,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-20,2017,10,20,293,"Wood fuel, non-coniferous",1628,16776.54,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-21,2017,10,21,294,"Wood fuel, non-coniferous",1628,35104.1,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-22,2017,10,22,295,"Wood fuel, non-coniferous",1628,21730.35,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-23,2017,10,23,296,"Wood fuel, non-coniferous",1628,24817.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-24,2017,10,24,297,"Wood fuel, non-coniferous",1628,27125.24,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-25,2017,10,25,298,"Wood fuel, non-coniferous",1628,17627.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-26,2017,10,26,299,"Wood fuel, non-coniferous",1628,27982.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-27,2017,10,27,300,"Wood fuel, non-coniferous",1628,29023.22,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-28,2017,10,28,301,"Wood fuel, non-coniferous",1628,24564.62,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-29,2017,10,29,302,"Wood fuel, non-coniferous",1628,29397.63,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-30,2017,10,30,303,"Wood fuel, non-coniferous",1628,20911.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-10-31,2017,10,31,304,"Wood fuel, non-coniferous",1628,22980.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-01,2017,11,1,305,"Wood fuel, non-coniferous",1628,39897.14,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-02,2017,11,2,306,"Wood fuel, non-coniferous",1628,30878.1,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-03,2017,11,3,307,"Wood fuel, non-coniferous",1628,35381.73,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-04,2017,11,4,308,"Wood fuel, non-coniferous",1628,31561.53,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-05,2017,11,5,309,"Wood fuel, non-coniferous",1628,27884.83,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-06,2017,11,6,310,"Wood fuel, non-coniferous",1628,28118.13,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-07,2017,11,7,311,"Wood fuel, non-coniferous",1628,39885.73,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-08,2017,11,8,312,"Wood fuel, non-coniferous",1628,30877.21,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-09,2017,11,9,313,"Wood fuel, non-coniferous",1628,31452.91,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-10,2017,11,10,314,"Wood fuel, non-coniferous",1628,30528.58,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2017-11-11,2017,11,11,315,"Wood fuel, non-coniferous",1628,35640.62,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
